User,Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
jajaj mesi pelado,06.03.20 21:32,que aburrida debe ser la vida de la gente que en twitter solo sigue cuentas de frases de la beriso a capture bizarre y la cuenta del coronavirus onda tienen ese tipo de humor que le pones un sonido de pedo y se empiezan a reir,,https://www.twitter.com/user/status/1236041996650852354,2530,19860,133.03
Félix de Bedout,06.03.20 21:16,Se puede informar sobre el Coronavirus como corresponde sin dejar de hacer el seguimiento a la #ÑeñePolitica.,,https://www.twitter.com/user/status/1236037917879021568,2803,8064,4029.51
Ted Lieu,06.03.20 21:00,"Thankfully, state &amp; local health officials don’t need to get their statements cleared by the @realDonaldTrump Administration. Here is a tracker from @nytimes that shows the growing spread of the coronavirus. There are now at least 250 cases in 23  states.
https://t.co/HE1xjCRj66",,https://www.twitter.com/user/status/1236033814201171969,3052,5213,2771.12
Félix de Bedout,06.03.20 20:49,El Coronavirus se va a convertir en el tapabocas de la #ÑeñePolitica.,,https://www.twitter.com/user/status/1236031112239030273,8818,21839,4029.51
Gonzalo Guillén,06.03.20 20:47,Realmente asqueroso: están tratando de tapar la corrupta compra de la presidencia de la República con coronavirus.,,https://www.twitter.com/user/status/1236030684596142080,3731,8240,310.54
Diego Cadavid,06.03.20 20:43,"La gente dizque ""ahora con el Coronavirus si nos llevó el putas"" 

jajajajajajajaja como si no nos hubiera llevado hace años.",,https://www.twitter.com/user/status/1236029697370316801,3175,13799,88.42
AAU,06.03.20 20:43,Experts @JohnsHopkins have created a map that provides realtime updates on where #coronavirus cases have emerged and the number of total cases on a country-by-country and worldwide basis. Take a look:  https://t.co/iZEU2pM2WX https://t.co/78bLyyDgjp,,https://www.twitter.com/user/status/1236029693532483586,4184,8291,65.87
Elon Musk,06.03.20 20:42,The coronavirus panic is dumb,,https://www.twitter.com/user/status/1236029449042198528,350555,1729596,47385.34
Amee Vanderpool,06.03.20 20:41,"BREAKING: Trump could still own stock in a company that, according to the CDC, will play a major role in providing coronavirus test kits to the federal government, which means that Trump could profit from coronavirus testing. #COVIDー19 #coronavirus  https://t.co/Kwl3ylMZRk",,https://www.twitter.com/user/status/1236029221706895360,6064,6073,576.43
Beatriz Adrián,06.03.20 20:37,"Mientras que Brasil, Colombia, Peru y Argentina confirman caso de Coronavirus, en Venezuela asi está el principal hospital Clínico del país: con desechos hospitalarios a pocos pasos de la emergencia y del economato del Centro de Salud, sin agua , con poca limpieza https://t.co/16LsUWP7gB",,https://www.twitter.com/user/status/1236028240629727234,2461,841,955.13
Tatiana,06.03.20 20:27,"TERRIBLE LO DEL CORONAVIRUS EN COLOMBIA.

Importante:
Lavarse las manos bien y con frecuencia pero aún más importante 
METIERON PLATA DEL NARCOTRÁFICO EN LAS ELECCIONES PRESIDENCIALES PARA COMPRAR VOTOS.",,https://www.twitter.com/user/status/1236025537820266503,7944,18520,3.03
Carmen Romero🔻,06.03.20 20:25,"En mi facultad (FACULTAD DE COMUNICACIÓN) hay una chavala posiblemente contagiada por #coronavirus
Antena 3 ha ido a entrevistar gente👇🏼

Estudiantes: TODO VA BIEN
Periodista: ¿PUEDES REPETIR DICIENDO QUE ESTAIS PREOCUPADOS?

No son éticos ni en una facultad de comunicación 🙃",,https://www.twitter.com/user/status/1236025197746163714,16783,50338,23.51
Nicolás Petro Burgos,06.03.20 20:23,"Que conveniente, llegó el coronavirus justo cuando se conocen audios del Ñeñe Hernández que comprueban la compra de votos de la campaña de Iván Duque.",,https://www.twitter.com/user/status/1236024678734495744,4159,12878,180.72
Gaby Molko,06.03.20 20:19,"Hey Americans, these are people infected with the #CoronaVirus isolated being live streamed on television. Universal Health Care motherfucker!!!! #BBB20 https://t.co/CMCbVCw2Xy",,https://www.twitter.com/user/status/1236023692326588417,11230,50336,0.67
Joe Scarborough,06.03.20 20:13,Kellyanne Conway and Larry Kudlow say Coronavirus is “contained” at 200 cases. This is the kind of talk that causes great unease in the markets. The Trump White House is still engaged in magical thinking. Let’s see if the number stays around 200. https://t.co/kb18KLzWR5,,https://www.twitter.com/user/status/1236022170481983496,3191,10212,5345.03
Claudia López 👍,06.03.20 20:11,"Primer caso de coronavirus en joven de 19 años, estudiante en Milán que regresó a Bogotá Febrero 26.

Marzo 2 fue atendida en Fundación Santafe. Se hicieron pruebas de laboratorio que confirmaron hoy COVID19. Seguiremos protocolo y tratamiento acordado.
Tranquilidad, cero pánico.",,https://www.twitter.com/user/status/1236021500110614529,5148,18286,3225.78
MinSaludCol,06.03.20 20:05,#ATENCIÓN Se confirma primer caso de coronavirus COVID-19 en Colombia https://t.co/dVDDDft51l,,https://www.twitter.com/user/status/1236020009127890951,5939,6549,1836.91
UW Virology,06.03.20 19:56,"To date, @UWVirology has performed approximately 400 tests for #COVIDー19. We are seeing a consistent positivity rate of 5-7% among specimens submitted to the lab. We are able to meet all current testing demands with capacity for over 1,000 tests per day.",,https://www.twitter.com/user/status/1236017803162873856,1886,6023,71.5
EL TIEMPO,06.03.20 19:52,⚠️ Atención ⚠️ Se confirma el primer caso de coronavirus en Colombia. Ampliación de la noticia aquí ► https://t.co/cTrtvew3rB https://t.co/wY4LowBTep,,https://www.twitter.com/user/status/1236016937295101954,2094,2825,15359.48
Mikel Jollett,06.03.20 19:23,"The Trump administration is using the ""essential health benefit"" provision of the ACA to fund coronavirus testing, at the same time that they are SUING TO END THE ""ESSENTIAL HEALTH PROVISION"" of the ACA.

These unbelievable assholes. https://t.co/qn8kbvh7qm",,https://www.twitter.com/user/status/1236009571547615232,2546,5738,648.32
Jake Sherman,06.03.20 18:40,"In the last 24 hours, I’ve spoken to lots of sources on the Hill and in the White House and I’ve become convinced that Washington’s response to coronavirus is going to be a massive massive story.",,https://www.twitter.com/user/status/1235998629732790275,7165,32425,439.56
Channel 4 News,06.03.20 18:24,"""This is the most frightening disease I've ever encountered in my career.""

Richard Hatchett, the doctor leading efforts to find a vaccine for coronavirus, says it is much more lethal than normal flu. https://t.co/1tjJ2ed0Hq",,https://www.twitter.com/user/status/1235994748005085186,11784,16073,5177.72
Brent Terhune,06.03.20 18:21,Coronavirus is FAKE NEWS https://t.co/YPzxrbaOZf,,https://www.twitter.com/user/status/1235993869201924096,2090,9529,100.93
Dr Sebi,06.03.20 18:11,"Coronavirus is only really killing off old people, imagine if it happened before the Brexit vote, we’d still be in the EU.",,https://www.twitter.com/user/status/1235991399683764226,11528,74147,10.98
Wiroj 77,06.03.20 18:07,"เพจนี้ https://t.co/U9MWwCqGBl ไขคำตอบที่ว่า ทำไมประเทศไทยถึงพบผู้ติดเชื้อ #COVIDー19 น้อย นั่นเป็นเพราะ

เราตรวจน้อยนั่นเอง โป๊ะ!

ณ วันที่ 5 มี.ค. 63
ไทย ตรวจ 4,023 ราย พบ 47 ราย
อังกฤษ ตรวจ 18,083 ราย พบ 115 ราย
เกาหลีใต้ ตรวจ 146,541 ราย พบ 5,766 ราย",,https://www.twitter.com/user/status/1235990447224324097,7938,2821,271.71
NFL Memes,06.03.20 18:02,ALERT: CDC officials have advised that wearing a Philadelphia Eagles jersey could protect you from coronavirus after noticing last season that players wearing Eagles jerseys couldn’t catch anything,,https://www.twitter.com/user/status/1235989028455018498,7762,35175,1200.66
Barbara Malmet,06.03.20 17:53,"Last night, my kid, a charge nurse in a prominent hospital in California, sent me a photo as she was about to enter a negative pressure room “to take on coronavirus”- she was gowned, gloved, masked. It really brought the epidemic home. Pray for nurses &amp; docs doing their work.",,https://www.twitter.com/user/status/1235986932385054720,5931,29268,317.02
Jim Acosta,06.03.20 17:50,"Some people close to the effort said Trump was relying on ""wishful thinking"" to manage the crisis. One person close to the coronavirus task force said members of the team are biting their tongues... https://t.co/NzRwtx9XMD",,https://www.twitter.com/user/status/1235986029930311685,1889,4436,3103.5
Kambree,06.03.20 17:46,"14 people in the U.S. have died from the Coronavirus. 

22 Veterans die each day from suicide. Can we throw 8 Billion at that too.",,https://www.twitter.com/user/status/1235985159125688321,10466,28539,489.47
ⵙⵉⵀⴰⵎ 🇲🇦,06.03.20 17:42,How can they go to a suspected persons house to test if they have coronavirus in Morocco and they made them stay for atay 😂😂😂😂 https://t.co/PjHwPwHCky,,https://www.twitter.com/user/status/1235984059672735744,2299,6326,2.59
air,06.03.20 17:35,"The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING CLOSER TO THE END“

Millennials on our way to the airport cuz flight prices dropped: https://t.co/WKtfnWEwJW",,https://www.twitter.com/user/status/1235982291555540993,109187,524902,30.08
Alberto M. Rubio,06.03.20 17:33,"🆘#COVID19 

Aeropuerto de Moscú 👏🏻👏🏻👏🏻👏🏻

Ahora entendéis por qué Rusia tiene 3 infecciones por #CoronaVirus y cero muertes 

 (Rusia cerró su frontera terrestre y tráfico aéreo a y desde China)

 https://t.co/UEHnibGg63",,https://www.twitter.com/user/status/1235981787945414657,4005,6649,8.68
Alyssa Schoener,06.03.20 17:11,A small percentage of the worlds population has the coronavirus and now everyone wants to wear a mask but u ask a man to wear a condom and they look at u like ur batshit crazy,,https://www.twitter.com/user/status/1235976300671758336,3572,49553,216.62
Daniel Dale,06.03.20 17:04,"No, Obama didn't have his phone calls ignored by Kim Jong Un. No, Hunter Biden wasn't unemployed when he got the Burisma gig. No, the coronavirus didn't hit the US ""three weeks ago."" So many more nos.

Fact check of Trump's highly dishonest Fox town hall: https://t.co/yHI3T12mwz",,https://www.twitter.com/user/status/1235974616738299904,5413,11093,1664.39
Chris Stein,06.03.20 17:01,If you ever went to the bathroom at CBGB’s you’re immune to the Coronavirus,,https://www.twitter.com/user/status/1235973841056227330,2561,20660,50.17
Ted Lieu,06.03.20 16:58,"“The shortage of test kits is creating chaos for doctors and nurses...”

[ER] Doc: “I had an 80-year-old, immune-compromised, diabetic patient. If I’m taking coronavirus in there, it’s mild for me, but it’s deadly for her.”

TRUMP’S DERELICTION OF DUTY HAS PUT LIVES AT STAKE. https://t.co/rSqHK1X4w1",,https://www.twitter.com/user/status/1235972950911680514,3447,8365,2771.12
Paul Graham,06.03.20 16:56,"The Atlantic contacts all 50 state health departments to reconstruct the number the CDC is hiding, and finds that 1,895 people have been tested for the coronavirus in the US.

https://t.co/syNJsGZ2Sd",,https://www.twitter.com/user/status/1235972496991666179,3670,6092,2627.65
Jeff Tiedrich,06.03.20 16:55,"America, where it's easier to get a gun than to get a coronavirus test",,https://www.twitter.com/user/status/1235972301314838528,6327,21520,517.76
Risco,06.03.20 16:50,"Italia: Cierran escuelas en todo el país por Coronavirus.

Irán: Cierran escuelas en todo el país por Coronavirus.

China: Cierran escuelas en todo el país por Coronavirus.

México: https://t.co/MxDne7a8ya",,https://www.twitter.com/user/status/1235970924312031233,25725,70035,2962.58
Barstool Sports,06.03.20 16:48,"World Health Organization: “wash your hands, don’t touch your face, stay out of contact with people who you believe might have coronavirus.”

Me, cause I ain’t no bitch: 

 https://t.co/i2A0DECvmM",,https://www.twitter.com/user/status/1235970633428881408,7596,44884,4965.07
